id,title,release_date,description,baseline_score,developers,platforms,genres,release_year
1047501,Cake Mania 2,2009-07-17,"After re-opening the Evans Bakery, and sending her grandparents on an exotic Hawaiian cruise, Jill is back in an all-new, out-of-this-world series of adventures! Help Jill’s college friend Risha in her posh, northwestern, rooftop bakery; rescue her old flame, Jack, in his underwater theme park located on the ocean floor, or wind up in 4 other far-flung bakery locations, each with its own unique layout! What awaits Jill? Fame? Fortune? Love? In Cake Mania 2, you choose which path Jill pursues, with each decision leading to new baking challenges and dilemmas. With 204 levels of baking and frosting madness, 6 different possible endings and a branching, non-linear storyline, it’s your decision to make in Cake Mania 2!",3.3333333333333335,Sandlot Games,"Windows PC,Mac,Nintendo DS","Puzzle,Simulator",2009
1047514,Twin Shot 2: Good & Evil,2009-07-20,"The sequel to the game Twin Shot. Like the prequel game, players control angels who defeat enemies using a bow and arrow.",3.6463414634146343,Nitrome,Web browser,Platform,2009
1047515,Bad Rats,2009-07-20,"Bad Rats is a physics puzzle game where rats finally get their bloody revenge on their new prisoners: The cats. Come up with creative solutions for each puzzle using physics, functional objects, and your specially trained Rats. Try different ways of solving each puzzle to finish faster or earn higher scores. Revel in your success as the cat meets a violent demise in any number of humorous ways at the hands of Bad Rats.",1.5176470588235293,"Invent4 Entertainment,Strategy First",Windows PC,"Indie,Platform,Puzzle",2009
1047525,Nancy Drew: Ransom of the Seven Ships,2009-07-21,Dive into Danger to Rescue Bess from Kidnappers!,2.23,Her Interactive,Windows PC,Adventure,2009
1047528,G-Force,2009-07-21,"G-Force draws you into the adventures of an elite team of trained guinea pigs on a mission to thwart a sinister plot to destroy the world. Take control of both G-Force commander Darwin and his sidekick, Mooch, as they apply their talents to defeat an evil army of altered household appliances.",2.5549065420560746,"Eurocom Entertainment Software,Disney Interactive Studios","Windows PC,Xbox 360,PlayStation 3","Adventure,Platform",2009
1047531,Splosion Man,2009-07-22,"Unlock Splosion Man, one of the most awesome games of all time. The full version of Splosion Man includes an unlockable premium dashboard theme, free gamerpics, and even avatar accessories! You’ve sploded the rest, now splode the best. Splosion Man has a fifty level single-player campaign and a separate fifty level multiplayer cooperative campaign.",3.1633802816901406,"Twisted Pixel,Microsoft Game Studios",Xbox 360,Platform,2009
1047535,Blackwell Convergence,2009-07-22,"A new film opens to rave reviews, despite its bloody history. A beautiful uptown office remains unoccupied, despite its prime location. A downtown artist berates himself for selling out, while a Wall Street investor congratulates himself on a job well done. Just normal life in the big city? Or is somthing more sinister binding these events together? Bizarre connections are a dime a dozen for the Blackwell family, but just how far back to they go? Medium Rosa Blackwell and her spirit guide Joey Mallone are about to find out.",3.6846153846153844,Wadjet Eye Games,"Windows PC,Android,Mac,Linux,iOS","Adventure,Indie,Point-and-Click",2009
1047538,Shakes and Fidget,2009-07-22,Shakes and Fidget is a fun fantasy RPG satire and an award-winning role-playing game at the same time! Sounds crazy? Over 50 million players make it one of the most popular online games in the world! Customize your own comic book hero and conquer the top slot of the Hall of Fame!,2.7586206896551726,Playa Games GmbH,"Windows PC,Android,iOS,Web browser","Adventure,Indie,RPG,Strategy",2009
1047541,Katamari Forever,2009-07-23,"Katamari Forever contains 34 stages, with all but three of the stages being taken from previous titles in the series. Half of the stages take place within the mind of the King of All Cosmos, who gets knocked in the head and suffers from amnesia. The levels are black-and-white in appearance, and the objective is to roll up junk to bring color back to the stages. The other half of the stages take place in the present, where RoboKing, a robotic version of the King of All Cosmos created by the cousins, goes on a rampage and destroys all the stars in the sky.",3.9026622296173046,"Genki,Namco Bandai Games",PlayStation 3,"Adventure,Puzzle",2009
1047543,Okaeri! Chibi-Robo! Happy Richie Oosouji,2009-07-23,"Okaeri! Chibi-Robo! Happy Richie Oosouji is an Action Adventure game, developed by Skip Ltd. and published by Nintendo, which was released in Japan in 2009.",4.362244897959184,"Nintendo,Skip Ltd.",Nintendo DS,Adventure,2009
1047544,Pangya: Fantasy Golf,2009-07-23,"In Pangya: Fantasy Golf, players practice and perfect their swing on the nine fantasy fairways of Pangya Island. Combining golf gameplay, endless customization options and a slew of sassy female characters set in beautiful environments, PANGYA: Fantasy Golf is based on the global PC MMO PANGYA game developed by Ntreev Soft, and boasts an original storyline with new, exclusive features for the PSP system. Players can utilize the in-game Pangya Shop to customize as many as 18 playable characters and their golf equipment with thousands of unlockable accessories, outfits, gear and power items to improve their golfer's stats and land that hole-in-one. Multiple gameplay modes including Story, Free Round, License, Tournament and Network Mode offer an engaging and varied golf experience. Additionally, Network Mode allows the ultimate golf gaming fan to connect with up to eight players and compete against one another in either single or team-based tournaments.",3.872340425531915,"Tomy Corporation,Ntreev Soft",PlayStation Portable,"RPG,Sport",2009
1047546,Dragon Ball: Revenge of King Piccolo,2009-07-23,"Heading back to the early days of the Dragon Ball story, players control Kid Goku as he sets out on fantastic adventures with his friends. The title faithfully reproduces the uniqueness and special humour of the early Dragon Ball series, while adding an original blend of action and adventure to the mix. With the original Japanese music and voiceover included for maximum authenticity, Dragon Ball: Revenge of King Piccolo offers fans a dazzling new experience with the characters and universe they know and love.",3.1660377358490566,"Namco Bandai Games,Media.Vision",Wii,"Adventure,Brawler,Fighting,Platform",2009
1047552,Shatter,2009-07-23,"Shatter is a retro-inspired brick-breaking game that merges familiar action with unique twists and a modern crafted production approach. Innovative controls, physics effects, power-ups, special attacks, and boss battles which combine to provide an experience that is always interactive.",3.3105263157894735,"PikPok,Sidhe Interactive","Windows PC,Mac,Linux,PlayStation 3","Arcade,Indie,Puzzle",2009
1047561,Wii Sports Resort,2009-07-24,"Set off on a journey to a tropical island where an array of fun activities await. In Wii Sports Resort, the sequel to the engaging Wii Sports, you'll discover a wide range of new sports and activities you can play anytime. Go head-to-head with your friends and family in the ultimate sports showdown set in a tropical paradise.",4.006926806742092,"Nintendo EAD Software Development Group No.2,Nintendo",Wii,Sport,2009
1047571,Space Invaders: Infinity Gene,2009-07-27,"Space Invaders, the game that defined video games for generations, is back with a new twist! The game starts off looking like the classic Space Invaders, but as you play through the game, it evolves. Unlock new stages, new power ups, and new features. The full game features a total of 133 stages from both Normal Mode and the breathtaking Challenge Mode where stages change with each playthrough. You can even blast your way through unique stages evolved from your very own music! Compete against other players from all around the world in real time with the appropriately named Real Time Rankings! Space Invaders Infinity Gene is the pinnacle of outer space shooting action! The more you play, the more the game evolves!",3.0655737704918034,"Taito,Square Enix","Android,Xbox 360,iOS,PlayStation 3","Arcade,Shooter",2009
1047573,Burger Shop 2,2009-07-28,"In Burger Shop, you receive some strange blueprints in the mail and build an extraordinary food-making contraption. Can you build your restaurant into a successful food empire? In Burger Shop 2 you awake in a dumpster, with a bump on your head and no recollection of how you got there. Now, you must rebuild your restaurant empire, adding new twists to your menu to entice new customers while uncovering the truth about what happened to your original restaurant chain. Grab ingredients from the BurgerTron2000 to create tasty food items to serve hungry customers in this fast-paced food making game! Start your food making adventure today!",3.923076923076923,GoBit Games,"Windows PC,Android,Mac,iOS,Windows Phone","Simulator,Strategy",2009
1047577,Gears of War 2: Dark Corners,2009-07-28,"The Dark Corners Multiplayer Map Pack is the fourth and final downloadable content pack (DLC) for the 2008 game Gears of War 2. It includes: - A bonus deleted single-player chapter, Road to Ruin, where players can choose between completing the scene guns blazing or stealthily - Additional achievements for 325 gamerpoints - Seven new multiplayer maps (War Machine, Allfathers Garden, Highway, Memorial, Nowhere, Way Station, and Sanctuary)",3.727272727272727,"Microsoft Game Studios,Epic Games",Xbox 360,Shooter,2009
1047580,Watchmen: The End is Nigh Part 2,2009-07-29,"Watchmen: The End Is Nigh Part 2 delves further into the partnership of Rorschach and Nite Owl before the hero-banning Keene Act. It's now June 1977, and any day now the passage of the Keene Act will outlaw all masked vigilantes not sanctioned by the government.",2.074074074074074,"Deadline Games,WB Games","Windows PC,Xbox 360,PlayStation 3","Brawler,Sport",2009
